  INFO root [2019-09-03 15:32:25,580] - 
  INFO root [2019-09-21 09:48:29,249] - NetworkInterface::initialize(INTERNAL-TCP): address 10.15.26.195:51893, SOMAXCONN=5.
  INFO root [2019-09-21 09:48:29,253] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 12988 ----
  INFO root [2019-09-21 09:48:29,253] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-21 09:48:29,254] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-21 09:48:29,254] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-21 09:48:29,446] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-21 09:48:29,446] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-21 09:48:30,079] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-21 09:48:30,080] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-21 09:48:30,081] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-21 09:48:30,086] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-21 09:48:30,089] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-21 09:48:30,090] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-21 09:48:30,094] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-21 09:48:30,095] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-21 09:48:30,095] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-21 09:48:30,098] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-21 09:48:30,099] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-21 09:48:30,099] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-21 09:48:30,100] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-21 09:48:30,101] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-21 09:48:30,101] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-21 09:48:30,103] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-21 09:48:30,103] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-21 09:48:30,104] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-21 09:48:30,105] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-21 09:48:30,106] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-21 09:48:30,106] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-21 09:48:30,108] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-21 09:48:30,108] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-21 09:48:30,121] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-21 09:48:30,121] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-21 09:48:30,423] - ThreadPool::destroy(): waiting for thread(2)[0x17dec90,0x17dea88,], try=1
 DEBUG root [2019-09-21 09:48:30,824] - TPThread::~TPThread(): 0x17dec90
 DEBUG root [2019-09-21 09:48:30,824] - TPThread::~TPThread(): 0x17dea88
 DEBUG root [2019-09-21 09:48:30,824] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-21 09:48:30,838] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-21 09:48:30,839] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:48:30,839] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:48:30,839] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:48:30,839] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:48:30,839] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:48:30,839] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:48:30,839] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-21 09:48:30,840] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-21 09:48:31,841] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-21 09:53:09,377] - 
  INFO root [2019-09-21 09:53:09,378] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-21 09:53:09,378] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-21 09:53:09,378] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-21 09:53:09,379] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-21 09:53:09,391] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 10.15.26.195 ( 10.15.26.195:51928 )
  INFO root [2019-09-21 09:53:09,391] - NetworkInterface::initialize(INTERNAL-TCP): address 10.15.26.195:51928, SOMAXCONN=5.
  INFO root [2019-09-21 09:53:09,396] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 4040 ----
  INFO root [2019-09-21 09:53:09,397] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-21 09:53:09,397] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-21 09:53:09,397] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-21 09:53:09,589] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-21 09:53:09,589] - Script::install(): KBExtra is successfully!
  INFO root [2019-09-21 09:53:09,623] - 
  INFO root [2019-09-21 09:53:09,624] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-21 09:53:09,625] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-21 09:53:09,625] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-21 09:53:09,625] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-21 09:53:09,636] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 10.15.26.195 ( 10.15.26.195:51929 )
  INFO root [2019-09-21 09:53:09,637] - NetworkInterface::initialize(INTERNAL-TCP): address 10.15.26.195:51929, SOMAXCONN=5.
  INFO root [2019-09-21 09:53:09,642] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 6440 ----
  INFO root [2019-09-21 09:53:09,642] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-21 09:53:09,642] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-21 09:53:09,643] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-21 09:53:09,834] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-21 09:53:09,835] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-21 09:53:10,233] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-21 09:53:10,234] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-21 09:53:10,235] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-21 09:53:10,242] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-21 09:53:10,244] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-21 09:53:10,245] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-21 09:53:10,249] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-21 09:53:10,251] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-21 09:53:10,252] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-21 09:53:10,255] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-21 09:53:10,256] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-21 09:53:10,257] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-21 09:53:10,258] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-21 09:53:10,260] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-21 09:53:10,261] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-21 09:53:10,262] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-21 09:53:10,263] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-21 09:53:10,263] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-21 09:53:10,264] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-21 09:53:10,265] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-21 09:53:10,266] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-21 09:53:10,268] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-21 09:53:10,269] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-21 09:53:10,283] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-21 09:53:10,284] - ThreadPool::destroy(): starting size 2.
 DEBUG root [2019-09-21 09:53:10,478] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-21 09:53:10,479] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-21 09:53:10,479] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-21 09:53:10,486] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-21 09:53:10,489] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-21 09:53:10,491] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-21 09:53:10,495] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-21 09:53:10,496] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-21 09:53:10,496] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-21 09:53:10,499] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-21 09:53:10,500] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-21 09:53:10,500] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-21 09:53:10,501] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-21 09:53:10,502] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-21 09:53:10,503] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-21 09:53:10,504] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-21 09:53:10,505] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-21 09:53:10,505] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-21 09:53:10,506] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-21 09:53:10,507] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-21 09:53:10,508] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-21 09:53:10,509] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-21 09:53:10,510] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-21 09:53:10,523] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-21 09:53:10,523] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-21 09:53:10,584] - ThreadPool::destroy(): waiting for thread(2)[0x17f5708,0x17f5910,], try=1
  WARN root [2019-09-21 09:53:10,825] - ThreadPool::destroy(): waiting for thread(2)[0x17d0600,0x17d06d0,], try=1
 DEBUG root [2019-09-21 09:53:10,986] - TPThread::~TPThread(): 0x17f5708
 DEBUG root [2019-09-21 09:53:10,986] - TPThread::~TPThread(): 0x17f5910
 DEBUG root [2019-09-21 09:53:10,986] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-21 09:53:11,000] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-21 09:53:11,000] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,000] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,000] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,001] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,001] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,001] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,001] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-21 09:53:11,001] - tool(18446744073709551615) has shut down. ClientSDK=true
 DEBUG root [2019-09-21 09:53:11,227] - TPThread::~TPThread(): 0x17d0600
 DEBUG root [2019-09-21 09:53:11,227] - TPThread::~TPThread(): 0x17d06d0
 DEBUG root [2019-09-21 09:53:11,227] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-21 09:53:11,239] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-21 09:53:11,239] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,239] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,239] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,240] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,240] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,240] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 09:53:11,240] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-21 09:53:11,240] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-21 09:53:12,002] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-21 09:53:12,242] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-21 14:44:33,678] - 
  INFO root [2019-09-21 14:44:33,678] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-21 14:44:33,679] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-21 14:44:33,679] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-21 14:44:33,679] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-21 14:44:33,691] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 10.15.26.195 ( 10.15.26.195:54443 )
  INFO root [2019-09-21 14:44:33,691] - NetworkInterface::initialize(INTERNAL-TCP): address 10.15.26.195:54443, SOMAXCONN=5.
  INFO root [2019-09-21 14:44:33,695] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 8084 ----
  INFO root [2019-09-21 14:44:33,696] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-21 14:44:33,696] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-21 14:44:33,696] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-21 14:44:33,882] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-21 14:44:33,882] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-21 14:44:34,481] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-21 14:44:34,482] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-21 14:44:34,482] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-21 14:44:34,487] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-21 14:44:34,490] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-21 14:44:34,491] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-21 14:44:34,494] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-21 14:44:34,495] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-21 14:44:34,496] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-21 14:44:34,498] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-21 14:44:34,499] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-21 14:44:34,500] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-21 14:44:34,501] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-21 14:44:34,501] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-21 14:44:34,502] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-21 14:44:34,503] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-21 14:44:34,503] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-21 14:44:34,504] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-21 14:44:34,505] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-21 14:44:34,505] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-21 14:44:34,506] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-21 14:44:34,507] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-21 14:44:34,508] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-21 14:44:34,519] - Script::uninstall(): is successfully!
